,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
1490,AMZN,2003-04-22,0.00193680175379,0.00195751838479,0.00194353757109,0.00197475632243,6868600,0.00201310515325,0.33,24.209996,0.241999,892.01001,911.73999,886.700012,911.369995,1631200000.0,911.369995
1491,AMZN,2003-04-23,0.00203792611798,0.00202304823416,0.00198582251194,0.00196317643782,8850100,0.00200130039277,-0.15,24.290596,0.200999,911.369995,919.73999,909.890015,919.02002,1667200000.0,919.02002
1492,AMZN,2003-04-24,0.00196073194685,0.00203600183916,0.00193962230604,0.00193924475349,17603300,0.00197690396649,-0.309999,24.377396,0.115,919.02002,919.02002,906.690002,911.429993,1648100000.0,911.429993
1493,AMZN,2003-04-25,0.0021614367918,0.00220973261772,0.00217845347412,0.00223646163745,39972400,0.00227989266132,3.849998,24.534196,3.404998,911.429993,911.429993,897.52002,898.809998,1335800000.0,898.809998
1494,AMZN,2003-04-28,0.00221084098413,0.00222421025245,0.00223953160891,0.00224726968416,15801000,0.00229091059516,0.140002,24.715196,3.209,898.809998,918.150024,898.809998,914.840027,1273000000.0,914.840027
1495,AMZN,2003-04-29,0.00223168348753,0.00221278060098,0.00224031474022,0.00223028569899,10526400,0.00227359678907,-0.220002,24.891796,2.604998,914.840027,924.23999,911.099976,917.840027,1525600000.0,917.840027
1496,AMZN,2003-04-30,0.00220775329448,0.00220973261772,0.00222230436438,0.00221484600724,9450000,0.00225785726583,-0.199998,25.037796,2.049,917.840027,922.01001,911.700012,916.919983,1788510000.0,916.919983
1497,AMZN,2003-05-01,0.00221392882817,0.00218687339098,0.00220429422345,0.00221252995312,7689200,0.00225549623503,-0.030001,25.187196,1.590999,916.919983,919.679993,902.830017,916.299988,1397500000.0,916.299988
1498,AMZN,2003-05-02,0.00221006904242,0.00224402164833,0.00223561626555,0.0022719733608,9884400,0.00231609400548,0.77,25.348596,1.916999,916.299988,930.559998,912.349976,930.080017,1554300000.0,930.080017
1499,AMZN,2003-05-05,0.00227491214617,0.00228974010182,0.00227163678232,0.00231288887589,11136300,0.00235780408046,0.529999,25.512196,1.975998,930.080017,933.880005,924.549988,926.549988,1446300000.0,926.549988
1500,AMZN,2003-05-06,0.00230578996902,0.00237584355243,0.00233349789181,0.00238391216817,13962400,0.00243020661139,0.92,25.694196,2.365998,926.549988,939.609985,926.380005,934.390015,1649600000.0,934.390015
1501,AMZN,2003-05-07,0.00236677328702,0.00235146037216,0.00235150826766,0.00237001646104,10351800,0.00241604105621,-0.179998,25.870596,1.659,934.390015,937.219971,926.409973,929.619995,1531900000.0,929.619995
1502,AMZN,2003-05-08,0.00234361511287,0.00234384052831,0.00236638611824,0.00235071665335,8513500,0.00239636645542,-0.25,26.046796,0.876,929.619995,929.619995,919.719971,920.27002,1379600000.0,920.27002
1503,AMZN,2003-05-09,0.0023513343756,0.0023613659939,0.00236482016883,0.00239008810663,5981700,0.00243650248364,0.509998,26.233596,1.186998,920.27002,933.77002,920.27002,933.409973,1326100000.0,933.409973
1504,AMZN,2003-05-12,0.00237989629611,0.00242308603565,0.002401623582,0.00244721569178,7246900,0.00249473945939,0.740002,26.427396,1.668,933.409973,946.840027,929.299988,945.109985,1378800000.0,945.109985
1505,AMZN,2003-05-13,0.00243547602214,0.00255186033748,0.00246191874208,0.00254371473021,15844500,0.00259311246336,1.25,26.650196,2.512,945.109985,947.51001,938.909973,942.299988,1418100000.0,942.299988
1506,AMZN,2003-05-14,0.00255821475424,0.00252900080595,0.00254022388648,0.00251669476786,7993200,0.00256556778615,-0.350003,26.856796,1.770997,942.299988,947.289978,935.23999,939.280029,1401800000.0,939.280029
1507,AMZN,2003-05-15,0.00251961766867,0.0024954739045,0.00252143077085,0.00251901097638,5192300,0.00256792897434,0.030003,27.060996,1.404,939.280029,948.22998,938.789978,946.669983,1508700000.0,946.669983
1508,AMZN,2003-05-16,0.00250958234923,0.00252671495185,0.00253552572503,0.00255143449889,7644100,0.00260098214628,0.419998,27.268196,1.461998,946.669983,948.650024,938.599976,944.299988,1505500000.0,944.299988
1509,AMZN,2003-05-19,0.00252424947333,0.00251223746952,0.00245878645174,0.00243640764508,9763500,0.00248372152555,-1.49,27.439996,0.188002,944.299988,944.299988,920.22998,920.77002,1375700000.0,920.77002
1510,AMZN,2003-05-20,0.00243624796385,0.00244823142128,0.0024407762325,0.00243023178382,8066200,0.00247742573199,-0.079999,27.611996,0.328001,920.77002,925.340027,912.049988,919.72998,1505300000.0,919.72998
1511,AMZN,2003-05-21,0.00241926532339,0.0024261340189,0.00243999317949,0.00245107557612,5200300,0.00249867430085,0.27,27.791396,0.163001,919.72998,923.849976,914.909973,923.419983,1457800000.0,923.419983
1512,AMZN,2003-05-22,0.00245091493356,0.00253662072599,0.00245017294693,0.00254757461455,8489900,0.00259704730482,1.25,27.984196,0.831999,923.419983,935.299988,922.539978,931.869995,1448500000.0,931.869995
1513,AMZN,2003-05-23,0.00254972339542,0.00251833313124,0.00254257320212,0.00252595890714,7063200,0.00257501183063,-0.279999,28.150196,0.376,931.869995,935.200012,927.419983,933.219971,1201000000.0,933.219971
1514,AMZN,2003-05-27,0.00251267019327,0.00266920453066,0.0025410070961,0.00269039303703,12225400,0.0027426391933,2.129997,28.352996,2.190997,933.219971,952.76001,927.330017,951.47998,1532000000.0,951.47998
1515,AMZN,2003-05-28,0.00269253276641,0.00272254298039,0.00271327883663,0.00269116526093,9053100,0.00274342641343,0.010003,28.519196,2.01,951.47998,959.390015,950.119995,953.219971,1559000000.0,953.219971
1516,AMZN,2003-05-29,0.00269330455373,0.00274083049894,0.00271719402338,0.00274443257575,9341600,0.00279772815422,0.689998,28.694596,2.404998,953.219971,962.080017,946.22998,949.640015,1685800000.0,949.640015
1517,AMZN,2003-05-30,0.00274888451133,0.00274997414392,0.00274068553538,0.0027706803142,10190300,0.0028244856113,0.34,28.881596,2.418998,949.640015,965.380005,949.640015,963.590027,1688800000.0,963.590027
1518,AMZN,2003-06-02,0.00281758724645,0.00279493077303,0.00276809223412,0.00273285292274,9552700,0.00278592362984,-0.489997,29.040596,1.694001,963.590027,979.109985,963.590027,967.0,1662500000.0,967.0
1519,AMZN,2003-06-03,0.00267940960292,0.00269054003246,0.00271562783905,0.00271972889911,10095900,0.0027725447439,-0.170002,29.186596,1.156999,967.0,973.02002,964.469971,971.559998,1450200000.0,971.559998
1520,AMZN,2003-06-04,0.00270179598975,0.00271263713005,0.00271719402338,0.00273208069883,9333400,0.00278513640971,0.159999,29.369796,0.925998,971.559998,987.849976,970.719971,986.23999,1618700000.0,986.23999
1521,AMZN,2003-06-05,0.00271414705713,0.0027309247248,0.00271014654629,0.00274211667603,7193700,0.00279536728082,0.130001,29.542196,0.678999,986.23999,990.140015,978.130005,990.140015,1693100000.0,990.140015
1522,AMZN,2003-06-06,0.00278207800492,0.00276292759652,0.00260365125861,0.00257459419091,11380900,0.00262459158853,-2.170002,29.653996,1.526003,990.140015,1007.690002,986.01001,987.76001,1837200000.0,987.76001
1523,AMZN,2003-06-09,0.00266088315624,0.00262653398423,0.00259033951405,0.00260007009146,8438400,0.00265056221898,0.330002,29.772196,1.292001,987.76001,987.76001,972.590027,975.929993,1307000000.0,975.929993
1524,AMZN,2003-06-10,0.00262614570204,0.00261967619334,0.00257076318879,0.00263017779145,9663600,0.00268125459622,0.39,29.909996,0.824001,975.929993,984.840027,975.929993,984.840027,1275400000.0,984.840027
1525,AMZN,2003-06-11,0.00262228607067,0.00265244119423,0.00263105795735,0.00267495349968,7746400,0.00272689982746,0.580002,30.082396,0.222999,984.840027,997.47998,981.609985,997.47998,1520000000.0,997.47998
1526,AMZN,2003-06-12,0.00272495416389,0.00269739789954,0.00271797691978,0.00271741299939,7032500,0.00277018387051,0.549999,30.275596,0.362,997.47998,1002.73999,991.27002,998.51001,1553100000.0,998.51001
1527,AMZN,2003-06-13,0.00273267381259,0.00270120770717,0.00266629542111,0.00263480982249,6011800,0.00268597657911,-1.07,30.430596,0.532,998.51001,1000.919983,984.27002,988.609985,1271600000.0,988.609985
1528,AMZN,2003-06-16,0.00266860249616,0.00273168654917,0.00266864481506,0.00276682042986,7127900,0.00282055076984,1.709999,30.614396,1.133999,988.609985,1010.859985,988.609985,1010.73999,1345900000.0,1010.73999
1529,AMZN,2003-06-17,0.0027735865689,0.00277130941713,0.00276026186063,0.00276682042986,8249900,0.00282055076984,0.0,30.806796,1.072999,1010.73999,1015.330017,1007.039978,1011.659973,1479700000.0,1011.659973
1530,AMZN,2003-06-18,0.00274039307532,0.00283760162426,0.00276809223412,0.00276759226777,11206800,0.00282133759647,0.009998,30.987396,1.036997,1011.659973,1015.119995,1004.609985,1010.090027,1488900000.0,1010.090027
1531,AMZN,2003-06-19,0.00276355124946,0.00280026461039,0.00277044162807,0.00274057269141,5988100,0.00279379331276,-0.349998,31.166996,0.688999,1010.090027,1011.219971,993.080017,994.700012,1530100000.0,994.700012
1532,AMZN,2003-06-20,0.00276355124946,0.00273397270805,0.00272815668721,0.00270506112247,7012500,0.002757592126,-0.459999,31.366596,0.06,994.700012,1002.090027,993.359985,995.690002,1698000000.0,995.690002
1533,AMZN,2003-06-23,0.00273884919189,0.00273244875452,0.0027430346161,0.00274674878427,8407300,0.00280008934241,0.540001,31.564796,0.410001,995.690002,995.690002,977.400024,981.640015,1398100000.0,981.640015
1534,AMZN,2003-06-24,0.00273035775587,0.00272940077127,0.00270466517522,0.00273285292274,8177200,0.00278592362984,-0.18,31.757796,0.097001,981.640015,987.840027,979.080017,983.450012,1388300000.0,983.450012
1535,AMZN,2003-06-25,0.00272495416389,0.00275302212717,0.00275243148714,0.00273208069883,6659000,0.00278513640971,-0.010003,31.964596,0.012998,983.450012,991.640015,974.859985,975.320007,1459200000.0,975.320007
1536,AMZN,2003-06-26,0.00271800668849,0.00280712240127,0.00274538393174,0.00283475583012,10292400,0.00288980544333,1.330002,32.196396,1.191,975.320007,986.530029,973.799988,985.820007,1387400000.0,985.820007
1537,AMZN,2003-06-27,0.00283225406177,0.00282617182039,0.00283308579057,0.00280233199881,6756500,0.0028567519566,-0.420002,32.434796,0.553998,985.820007,988.880005,974.289978,976.219971,1267800000.0,976.219971
1538,AMZN,2003-06-30,0.00282762256589,0.00280559844774,0.00282055694241,0.00280387606062,5143900,0.00285832600336,0.020001,32.661396,0.525999,976.219971,983.609985,973.599976,974.5,1587200000.0,974.5
1539,AMZN,2003-07-01,0.00280446439175,0.00284141143188,0.00279549932439,0.00287567134521,7242800,0.00293151551832,0.93,32.901396,1.314999,974.5,983.26001,962.099976,982.320007,1460200000.0,982.320007
1540,AMZN,2003-07-02,0.00290250068031,0.00288712988537,0.00290825880123,0.00292199072926,6086100,0.00297873440283,0.599998,33.146796,1.714997,982.320007,993.780029,982.320007,993.75,1519300000.0,993.75
1541,AMZN,2003-07-03,0.00285772821544,0.00290770333422,0.00289886224342,0.00292739467541,3846000,0.00298424329105,0.07,33.396596,1.542997,993.75,995.0,983.340027,985.700012,775900000.0,985.700012
1542,AMZN,2003-07-07,0.0029565366773,0.0029793289977,0.00297168625166,0.00301462988335,6697300,0.00307317256534,1.130001,33.675196,2.271998,985.700012,1005.559998,985.700012,1004.419983,1429100000.0,1004.419983
1543,AMZN,2003-07-08,0.00299204591883,0.00311115128279,0.00303433041417,0.00312734068304,12145400,0.00318807215528,1.459999,33.905996,3.238997,1004.419983,1008.919983,998.72998,1007.840027,1565700000.0,1007.840027
1544,AMZN,2003-07-09,0.00312945177503,0.00310353136275,0.00312203227299,0.00312656884513,7832200,0.00318728532864,-0.009998,34.133796,2.718999,1007.840027,1010.429993,998.169983,1002.210022,1618000000.0,1002.210022
1545,AMZN,2003-07-10,0.00301983589763,0.00300980822069,0.00299126257692,0.00295287057596,8825600,0.00301021392149,-2.25,34.320996,0.182999,1002.210022,1002.210022,983.630005,988.700012,1465700000.0,988.700012
1546,AMZN,2003-07-11,0.0029565366773,0.00291837093272,0.00290512651089,0.00290655119191,11559900,0.00296299503699,-0.599998,34.500196,0.509999,988.700012,1000.859985,988.700012,998.140015,1212700000.0,998.140015
1547,AMZN,2003-07-14,0.00297197558872,0.0030181900413,0.00299439486726,0.00303161379132,8690300,0.00309048629273,1.619998,34.712396,0.812999,998.140015,1015.409973,998.140015,1003.859985,1448900000.0,1003.859985
1548,AMZN,2003-07-15,0.00305766119588,0.0030181900413,0.00294584534572,0.00296676643749,5851500,0.00302437963407,-0.84,34.892396,0.238001,1003.859985,1009.609985,996.669983,1000.419983,1518600000.0,1000.419983
1549,AMZN,2003-07-16,0.00297351947215,0.00293513449775,0.00292235383372,0.00290886701443,5625600,0.00296535583168,-0.75,35.046796,1.031001,1000.419983,1003.469971,989.299988,994.090027,1662000000.0,994.090027
1550,AMZN,2003-07-17,0.00286776361208,0.00284217325625,0.00282212312673,0.00280387606062,7642000,0.00285832600336,-1.36,35.155596,2.238001,994.0,994.0,978.599976,981.72998,1661400000.0,981.72998
1551,AMZN,2003-07-18,0.00280369229565,0.00280788422564,0.00272424150047,0.00270042909142,13402900,0.00275287014311,-1.34,35.241196,3.284001,981.72998,994.25,981.710022,993.320007,1365200000.0,993.320007
1552,AMZN,2003-07-21,0.00267940960292,0.00274311635303,0.00270936325836,0.00272744897658,9825700,0.00278041474162,0.350002,35.338796,2.561999,993.320007,993.320007,975.630005,978.799988,1254200000.0,978.799988
1553,AMZN,2003-07-22,0.00275583198674,0.00274311635303,0.00266238023437,0.00269193709884,15896800,0.00274421324006,-0.460003,35.416996,2.458002,978.799988,990.289978,976.080017,988.109985,1439700000.0,988.109985
1554,AMZN,2003-07-23,0.00291407996037,0.00306695647804,0.00292470283614,0.00309646122234,32178100,0.0031565930301,5.240002,35.585196,2.821,988.109985,989.859985,979.789978,988.609985,1362700000.0,988.609985
1555,AMZN,2003-07-24,0.00316882064792,0.0032841197036,0.00317762927163,0.00318910029923,23828000,0.00325103111391,1.2,35.752396,3.715,988.609985,998.890015,981.070007,981.599976,1559000000.0,981.599976
1556,AMZN,2003-07-25,0.00314489068646,0.0031736333775,0.00311263571518,0.00321148784455,10647600,0.00327385341474,0.289997,35.932396,3.609997,981.599976,998.710022,977.48999,998.679993,1397500000.0,998.679993
1557,AMZN,2003-07-28,0.00320278631481,0.00321401799364,0.003200337574,0.0032485437841,7453200,0.00331162896306,0.480004,36.121396,3.809001,998.679993,1000.679993,993.590027,996.52002,1328600000.0,996.52002
1558,AMZN,2003-07-29,0.00324138340037,0.00323840125011,0.00321521573781,0.00319527608329,7825500,0.00325732682877,-0.690003,36.288196,2.822998,996.52002,998.640015,984.150024,989.280029,1508900000.0,989.280029
1559,AMZN,2003-07-30,0.00317654029662,0.00314467810805,0.00316744950419,0.00313892072205,7166300,0.00319987707315,-0.729999,36.470196,1.794999,989.280029,992.619995,985.960022,987.48999,1391900000.0,987.48999
1560,AMZN,2003-07-31,0.00319197882207,0.00319801655778,0.0031846764355,0.00321457589098,8970700,0.00327700142956,0.979999,36.673396,2.242998,987.48999,1004.590027,987.48999,990.309998,1608000000.0,990.309998
1561,AMZN,2003-08-01,0.00319661062673,0.00317210934777,0.0031149847959,0.00309028512948,8805200,0.00315029700045,-1.61,36.838996,0.127998,990.309998,990.309998,978.859985,980.150024,1390600000.0,980.150024
1562,AMZN,2003-08-04,0.00306460867128,0.0030700044613,0.00304999155267,0.0030609496534,7054400,0.00312039184334,-0.379997,36.971996,0.683999,980.150024,985.75,966.789978,982.820007,1318700000.0,982.820007
1563,AMZN,2003-08-05,0.00302909942975,0.00303647725506,0.00302493385635,0.00298529409847,6816200,0.00304326709343,-0.980004,37.090996,2.044003,982.820007,982.820007,964.969971,965.460022,1351700000.0,965.460022
1564,AMZN,2003-08-06,0.00298123881206,0.0030440972513,0.00299752684439,0.00300613796797,9192600,0.00306451574099,0.270001,37.172796,1.657002,965.460022,975.73999,960.840027,967.080017,1491000000.0,967.080017
1565,AMZN,2003-08-07,0.00301057267429,0.00299761659245,0.003021801566,0.00301154183692,6395500,0.00307002455051,0.069999,37.255796,1.357003,967.080017,974.890015,963.820007,974.119995,1389300000.0,974.119995
1566,AMZN,2003-08-08,0.00302060799373,0.00300218860544,0.00302493385635,0.00302235003803,4810900,0.00308104264175,0.140004,37.327796,0.971999,974.119995,980.570007,973.830017,977.590027,1086600000.0,977.590027
1567,AMZN,2003-08-11,0.00300980088697,0.00297475736571,0.00300300813715,0.00300536605286,5239100,0.00306372883565,-0.220002,37.388596,0.877001,977.590027,985.460022,974.210022,980.590027,1022200000.0,980.590027
1568,AMZN,2003-08-12,0.00300671304293,0.00304485907567,0.00299987616003,0.00307638919075,6128500,0.00313613120918,0.919998,37.477596,0.196997,980.590027,990.409973,979.900024,990.349976,1132300000.0,990.349976
1569,AMZN,2003-08-13,0.00310706538821,0.00308372004307,0.00310950342483,0.00310418099102,7154500,0.00316446271302,0.360001,37.577196,0.601998,990.349976,992.5,980.849976,984.030029,1208800000.0,984.030029
1570,AMZN,2003-08-14,0.00308159115735,0.00307610012302,0.00310480534169,0.00311112892178,4850300,0.00317154556931,0.09,37.675396,0.825998,984.030029,991.909973,980.359985,990.51001,1186800000.0,990.51001
1571,AMZN,2003-08-15,0.00310552150479,0.00307686225218,0.0031298629597,0.00309568899843,2486500,0.00315580580997,-0.200001,37.766996,0.618997,990.51001,992.390015,987.099976,990.669983,636370000.0,990.669983
1572,AMZN,2003-08-18,0.00312482004757,0.00329478768309,0.00316196813312,0.00332111090661,11174200,0.00338560530465,2.920002,37.960396,3.201999,990.669983,1000.349976,990.669983,999.73999,1127600000.0,999.73999
1573,AMZN,2003-08-19,0.00335408681304,0.00336717524715,0.00336086336277,0.00336357048352,10489300,0.00342888942639,0.55,38.158196,3.261999,999.73999,1003.299988,995.299988,1002.349976,1300600000.0,1002.349976
1574,AMZN,2003-08-20,0.0033239810863,0.00334812582803,0.00336791083986,0.00337823818296,6724700,0.0034438419656,0.189998,38.351996,2.969997,1002.349976,1003.539978,996.619995,1000.299988,1210800000.0,1000.299988
1575,AMZN,2003-08-21,0.00341352632481,0.00349823532688,0.00343525347704,0.0035280049222,11592500,0.00359651710386,1.940003,38.572996,4.241,1000.299988,1009.530029,999.330017,1003.27002,1407100000.0,1003.27002
1576,AMZN,2003-08-22,0.00357872185104,0.00357748098661,0.0035088606166,0.00349094929144,10473300,0.00355874187033,-0.48,38.773396,3.154,1003.27002,1011.01001,992.619995,993.059998,1308900000.0,993.059998
1577,AMZN,2003-08-25,0.00346215842105,0.003517284746,0.0034869349757,0.00353958457521,7103500,0.00360832162824,0.629997,39.007796,3.091997,993.059998,993.710022,987.909973,993.710022,971700000.0,993.710022
1578,AMZN,2003-08-26,0.00352391406673,0.00351576071627,0.0035323522069,0.00354576066807,6542400,0.00361461765789,0.080002,39.209596,2.563999,993.710022,997.929993,983.570007,996.72998,1178700000.0,996.72998
1579,AMZN,2003-08-27,0.00353317721288,0.00351042695512,0.00354409776714,0.00354190078373,4539400,0.00361068281643,-0.049999,39.410396,1.947,996.72998,998.049988,993.330017,996.789978,1051400000.0,996.789978
1580,AMZN,2003-08-28,0.00354630014478,0.00350509311776,0.0035088606166,0.00354653258318,6987500,0.00361540456322,0.059998,39.612196,1.442998,996.789978,1004.119995,991.419983,1002.840027,1165200000.0,1002.840027
1581,AMZN,2003-08-29,0.00353703692144,0.00353862001921,0.00358011844052,0.00357586836806,6158400,0.00364531003513,0.380001,39.828596,1.200999,1002.840027,1008.849976,999.52002,1008.01001,945100000.0,1008.01001
1582,AMZN,2003-09-02,0.00359107284123,0.00361557982485,0.00360282674289,0.00365383974551,9459400,0.00372479557973,1.010002,40.074396,1.780001,1008.01001,1022.590027,1005.72998,1021.98999,1470500000.0,1021.98999
1583,AMZN,2003-09-03,0.00367289881702,0.00363843905159,0.00359108118266,0.00356583239087,10697900,0.00363507916402,-1.140003,40.286596,0.377998,1021.98999,1029.339966,1021.98999,1026.27002,1675600000.0,1026.27002
1584,AMZN,2003-09-04,0.00356637078366,0.00361100781186,0.00360517613684,0.00365075169908,10255000,0.00372164756491,1.100002,40.524396,1.125,1026.27002,1029.170044,1022.190002,1027.969971,1453900000.0,1027.969971
1585,AMZN,2003-09-05,0.00362426641201,0.00361786567894,0.00360987421998,0.00359130821421,8102900,0.00366104971576,-0.770001,40.746996,0.272999,1027.969971,1029.209961,1018.190002,1021.390015,1465200000.0,1021.390015
1586,AMZN,2003-09-08,0.00358952895781,0.00360795982861,0.00360674224286,0.00364997955238,7408200,0.00372086042348,0.759999,40.958196,0.826998,1021.390015,1032.410034,1021.390015,1031.640015,1299300000.0,1031.640015
1587,AMZN,2003-09-09,0.0036358453061,0.0036102459875,0.00362553535849,0.00360366009113,8100800,0.00367364146027,-0.599999,41.165796,0.143999,1031.640015,1031.640015,1021.140015,1023.169983,1414800000.0,1023.169983
1588,AMZN,2003-09-10,0.00357100220235,0.00359881625983,0.00360674224286,0.00356814852219,8002900,0.00363744027351,-0.459999,41.363796,0.345,1023.169983,1023.169983,1009.73999,1010.919983,1582100000.0,1010.919983
1589,AMZN,2003-09-11,0.00356637078366,0.00353176215213,0.00350572832625,0.00348863316012,11613100,0.00355638076084,-1.030002,41.522596,1.306002,1010.919983,1020.880005,1010.919983,1016.419983,1335900000.0,1016.419983
1590,AMZN,2003-09-12,0.00346215842105,0.00348832955274,0.00350259611421,0.00352646086038,6750100,0.00359494305709,0.490001,41.679196,0.790001,1016.419983,1019.650024,1007.710022,1018.630005,1236700000.0,1018.630005
1591,AMZN,2003-09-15,0.00350152767991,0.00348756765218,0.00354174876472,0.00351333683676,4427000,0.00358156417116,-0.170002,41.830996,0.879003,1018.630005,1019.789978,1013.590027,1014.809998,1151300000.0,1014.809998
1592,AMZN,2003-09-16,0.00350461552395,0.00352414253688,0.00352765373223,0.003569692584,7755200,0.00363901432027,0.730004,41.974796,0.039999,1014.809998,1029.660034,1014.809998,1029.319946,1403200000.0,1029.319946
1593,AMZN,2003-09-17,0.00356714257098,0.00357062319573,0.00356602348633,0.00356351649114,7334100,0.00363271829062,-0.080002,42.087796,0.117001,1029.319946,1031.339966,1024.530029,1025.969971,1338210000.0,1025.969971
1594,AMZN,2003-09-18,0.00356328293962,0.00367577606546,0.00359734545013,0.00369707108313,9038500,0.00376886644942,1.729999,42.235596,1.552998,1025.969971,1040.160034,1025.75,1039.579956,1498800000.0,1039.579956
1595,AMZN,2003-09-19,0.00369528489507,0.00365520261661,0.00370775584625,0.0036731395532,6249500,0.00374447018053,-0.309997,42.422196,1.137001,1039.579956,1040.290039,1031.890015,1036.300049,1518600000.0,1036.300049
1596,AMZN,2003-09-22,0.00359416068527,0.00362167548657,0.003617704985,0.00366464756062,9240000,0.00373581327748,-0.110001,42.618596,1.008,1036.300049,1036.300049,1018.299988,1022.820007,1278800000.0,1022.820007
1597,AMZN,2003-09-23,0.00365977565354,0.00387998553362,0.00370775584625,0.00389392912153,20295900,0.00396954737752,2.969998,42.841996,3.601998,1022.820007,1030.119995,1021.539978,1029.030029,1301700000.0,1029.030029
1598,AMZN,2003-09-24,0.00388672636229,0.00390894072687,0.00388394277352,0.00382985391441,15330200,0.00390422786028,-0.829998,43.065596,2.433,1029.030029,1029.829956,1008.929993,1009.380005,1556000000.0,1009.380005
1599,AMZN,2003-09-25,0.0038334625386,0.0038822716925,0.0038588851555,0.00386382142154,11033300,0.00393885500028,0.439998,43.312996,2.386998,1009.380005,1015.969971,1003.26001,1003.27002,1530000000.0,1003.27002
1600,AMZN,2003-09-26,0.00385198929406,0.00384493467864,0.00378214596051,0.00374879472213,13438500,0.00382159453694,-1.489998,43.557796,0.609,1003.27002,1003.450012,996.080017,996.849976,1472500000.0,996.849976
1601,AMZN,2003-09-29,0.00377325116231,0.00380759796956,0.00378997672553,0.00384915372209,9039300,0.00392390246107,1.3,43.855396,1.474,996.849976,1006.890015,995.309998,1006.580017,1366500000.0,1006.580017
1602,AMZN,2003-09-30,0.00383269075127,0.00379159622891,0.00378606114726,0.00373875874493,9264600,0.00381136366583,-1.430001,44.117396,0.175001,1006.580017,1006.580017,990.359985,995.969971,1590500000.0,995.969971
1603,AMZN,2003-10-01,0.00373388198064,0.0037550214204,0.00372028469441,0.00379202613694,12563800,0.00386566548532,0.689999,44.402396,0.218998,995.969971,1018.219971,995.969971,1018.219971,1566300000.0,1018.219971
1604,AMZN,2003-10-02,0.00377788265818,0.00382512343515,0.0038119020532,0.00386690946797,8219900,0.0039420030151,0.970001,44.601996,0.968999,1018.219971,1021.869995,1013.380005,1020.23999,1269300000.0,1020.23999
1605,AMZN,2003-10-03,0.00394693804736,0.0040552404181,0.00399591943227,0.00408306723685,14175600,0.0041623584653,2.799999,44.833596,3.237998,1020.23999,1039.310059,1020.23999,1029.849976,1570500000.0,1029.849976
1606,AMZN,2003-10-06,0.00408279963417,0.0041329621243,0.00411807578015,0.00418033849918,7773100,0.0042615186894,1.260003,45.084596,3.830001,1029.849976,1036.47998,1029.150024,1034.349976,1025800000.0,1034.349976
1607,AMZN,2003-10-07,0.00416848524133,0.00428611930161,0.00422457106783,0.00423900976015,20299900,0.00432132931841,0.759998,45.341196,4.142999,1034.349976,1039.25,1026.27002,1039.25,1279500000.0,1039.25
1608,AMZN,2003-10-08,0.00427964477057,0.00428840515571,0.00431618811341,0.00429999722964,13558000,0.00438350113562,0.790001,45.627396,4.324,1039.25,1040.060059,1030.959961,1033.780029,1262500000.0,1033.780029
1609,AMZN,2003-10-09,0.0044317173649,0.00450328252717,0.00449472443463,0.00446674756805,21606900,0.00455348968648,2.16,45.971396,5.703,1033.780029,1048.280029,1033.780029,1038.72998,1578700000.0,1038.72998
1610,AMZN,2003-10-10,0.00445410375172,0.00444461062107,0.00449785641175,0.00448218741419,11435400,0.00456922936712,0.2,46.299796,4.953,1038.72998,1040.839966,1035.73999,1038.060059,1108100000.0,1038.060059
1611,AMZN,2003-10-13,0.00447263019841,0.00447204155601,0.00449785641175,0.00450071507517,8329000,0.00458811682648,0.239998,46.665196,4.348998,1038.060059,1048.900024,1038.060059,1045.349976,1040500000.0,1045.349976
1612,AMZN,2003-10-14,0.00448498118859,0.00457033663486,0.00452604632012,0.00462500591387,9986600,0.00471482133429,1.610001,47.070396,4.810999,1045.349976,1049.48999,1040.839966,1049.47998,1271900000.0,1049.47998
1613,AMZN,2003-10-15,0.00466175591769,0.00460310163574,0.00457537873806,0.00452001488286,10228900,0.00460779142728,-1.360001,47.467996,2.507998,1049.47998,1053.790039,1043.150024,1046.76001,1521100000.0,1046.76001
1614,AMZN,2003-10-16,0.00448961299325,0.00456500279751,0.00454875493571,0.00462500591387,10211100,0.00471482133429,1.360001,47.887396,2.885999,1046.76001,1052.939941,1044.040039,1050.069946,1417700000.0,1050.069946
1615,AMZN,2003-10-17,0.00457761427115,0.00456424097314,0.00459260606089,0.00460802200591,11932900,0.0046975076069,-0.220001,48.300996,1.985998,1050.069946,1051.890015,1036.569946,1039.319946,1352000000.0,1039.319946
1616,AMZN,2003-10-20,0.00459768491003,0.00459014818314,0.00461374817894,0.00460030216003,11086100,0.00468963784528,-0.099999,48.709796,1.341999,1039.319946,1044.689941,1036.130005,1044.680054,1172600000.0,1044.680054
1617,AMZN,2003-10-21,0.00461080784193,0.00465948806873,0.00462079565603,0.00458177419026,17114900,0.00467075007112,-0.240002,49.118196,0.657997,1044.680054,1048.569946,1042.589966,1046.030029,1498000000.0,1046.030029
1618,AMZN,2003-10-22,0.00432673321496,0.00427849968636,0.00420734382331,0.0041710743599,32701900,0.00425207464492,-5.319999,49.401796,4.495002,1046.030029,1046.030029,1028.390015,1030.359985,1647200000.0,1030.359985
